Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2005	B 2006	F 2007	BO 1 2008	BO 2 2009	BO 3 2010
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Salg af varer	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Husleje, leje arealer,leasing	0.8	0.6	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Lønninger / personaleomkostninger	30.1	30.3	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Andre ordinære driftsomkostninger	5.4	7.6	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Overførselsindtægter fra EU	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Forsvarets Forskningstjeneste	Interne statslige overførselsudgifter	0.4	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Salg af varer	-5.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Husleje, leje arealer,leasing	0.6	2.5	2.5	2.5	2.5	2.5
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Lønninger / personaleomkostninger	19.4	12.6	13.0	13.0	13.0	13.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Andre ordinære driftsomkostninger	38.6	52.4	50.4	56.5	56.5	56.5
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Ekstraordinære indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Ekstraordinære omkostninger	4.1	2.5	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Øvrige overførselsindtægter	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Interne statslige overførselsudgifter	37.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Internationalt Sikkerhedssamarbejde	Tilskud til personer	0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Salg af varer	-511.7	-480.1	-518.5	-503.6	-503.6	-503.6
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Husleje, leje arealer,leasing	2176.3	3500.3	2500.0	2500.0	2500.0	2500.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Lønninger / personaleomkostninger	8675.7	9042.6	9194.3	9077.6	9084.1	8885.9
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Andre ordinære driftsomkostninger	4297.2	3528.1	5719.6	5496.9	5312.3	4285.4
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Finansielle indtægter	-49.8	-20.0	-50.0	-50.0	-50.0	-50.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Finansielle omkostninger	11.9	10.0	10.0	10.0	10.0	10.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Ekstraordinære indtægter	-86.5	-100.0	-50.0	-50.0	-50.0	-50.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Ekstraordinære omkostninger	28.2	370.1	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Skatter og afgifter	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Øvrige overførselsindtægter	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Overførselsudgifter til EU og øvrige udland	0.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Interne statslige overførselsudgifter	-34.1	15.9	16.3	16.3	16.3	16.3
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Tilskud til personer	26.1	24.0	41.0	32.5	26.0	24.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Tilskud til anden virks. og invest.tilskud	6.0	8.3	8.1	7.6	7.6	7.6
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	1233.8	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Militært forsvar	Forsvarskommandoen og Hjemmeværnet	Forsvarskommandoen	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-55.7	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Husleje, leje arealer,leasing	0.4	0.7	0.7	0.7	0.7	0.7
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Lønninger / personaleomkostninger	6.8	7.5	8.0	7.7	7.7	7.7
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.0	0.1	0.1	0.1	0.1
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.7	1.5	2.2	1.5	1.4	1.5
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Ekstraordinære indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	0.0	-0.2	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Forsvarsministeriets Interne Revision	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-0.4	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Særstatusområder	Afhændelse af anlægsakt. udenfor omk.reform	0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Salg af varer	-2.7	-2.9	-3.0	-3.0	-3.0	-3.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Husleje, leje arealer,leasing	0.5	0.5	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Lønninger / personaleomkostninger	6.5	6.3	7.1	7.0	7.0	7.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Af- og nedskrivninger	0.0	0.0	0.2	0.7	0.8	0.9
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Andre ordinære driftsomkostninger	4.4	4.2	5.6	5.2	4.5	4.5
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Finansielle omkostninger	0.0	0.0	0.1	0.2	0.2	0.2
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Ekstraordinære indtægter	-0.2	-0.1	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Ekstraordinære omkostninger	0.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Tilskud til anden virks. og invest.tilskud	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Anlægsaktiver (anskaffelser)	0.0	2.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Afhændelse af anlægsakt. udenfor omk.reform	-0.1	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-0.9	-0.8	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Christiansø	Donationer	0.0	-0.1	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Salg af varer	-0.1	0.0	-0.1	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Husleje, leje arealer,leasing	12.4	10.1	10.3	10.3	10.3	10.3
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Lønninger / personaleomkostninger	64.0	65.8	70.0	70.0	70.0	70.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.0	3.4	4.2	4.6	4.7
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Andre ordinære driftsomkostninger	18.4	21.2	22.6	20.6	15.7	15.7
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Finansielle indtægter	-1.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Finansielle omkostninger	0.2	0.0	0.2	0.2	0.2	0.2
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Ekstraordinære indtægter	-6.9	-0.1	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Ekstraordinære omkostninger	0.8	0.4	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Interne statslige overførselsudgifter	31.5	20.3	20.8	20.8	20.8	20.8
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Tilskud til personer	0.8	0.7	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Tilskud til anden virks. og invest.tilskud	0.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	2.5	0.0	0.0	0.0	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	0.0	-2.2	-2.2	0.0	0.0
Forsvarsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-1.0	-1.5	0.0	0.0
Justitsministeriet	Retsvæsenet	Sagsindtægter	Indtægter ved EDB i tinglysningen	EDB i tinglysningen	Skatter og afgifter	-317.9	-250.0	-250.0	-250.0	-250.0	-250.0
Justitsministeriet	Retsvæsenet	Sagsindtægter	Retsafgifter mv.	Retsafgifter m.v.	Skatter og afgifter	-391.9	-425.0	-425.0	-425.0	-425.0	-425.0
Justitsministeriet	Retsvæsenet	Sagsudgifter	Erstatninger	Erstatninger	Tilskud til anden virks. og invest.tilskud	0.3	2.5	2.5	2.5	2.5	2.5
Justitsministeriet	Retsvæsenet	Sagsudgifter	Fri proces og udgifter til advokathjælp	Fri proces og udgifter til advokathjælp	Tilskud til anden virks. og invest.tilskud	320.4	316.4	286.8	286.5	286.5	286.5
Justitsministeriet	Retsvæsenet	Sagsudgifter	Sagsgodtgørelser mv.	Sagsgodtgørelser m.v.	Andre ordinære driftsomkostninger	76.7	60.1	62.2	63.1	64.2	65.2
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Udvikling af digitalt tinglysningssystem	Af- og nedskrivninger	0.0	0.0	0.0	5.5	8.4	9.4
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Udvikling af digitalt tinglysningssystem	Andre ordinære driftsomkostninger	0.0	53.0	111.5	26.0	0.3	0.2
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Udvikling af digitalt tinglysningssystem	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.4	0.5
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Tinglysning	Husleje, leje arealer,leasing	0.0	9.9	9.6	4.0	4.0	4.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Tinglysning	Lønninger / personaleomkostninger	127.7	106.6	115.5	70.8	28.1	28.3
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Tinglysning	Af- og nedskrivninger	0.0	1.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Tinglysning	Andre ordinære driftsomkostninger	27.4	41.8	43.6	50.6	33.5	29.4
Justitsministeriet	Retsvæsenet	Fællesudgifter	Tinglysning	Tinglysning	Ekstraordinære omkostninger	0.0	1.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Salg af varer	-0.3	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Husleje, leje arealer,leasing	2.0	1.6	2.2	2.2	2.2	2.2
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Lønninger / personaleomkostninger	6.0	6.1	10.9	10.7	10.5	10.4
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.1	0.1	0.1	0.1	0.1
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.8	1.2	2.3	2.2	2.1	2.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Procesbevillingsnævnet	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retternes anlægsprogram	Retternes anlægsprogram	Andre ordinære driftsomkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retternes anlægsprogram	Retternes anlægsprogram	Anlægsaktiver (anskaffelser)	4.8	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Tilskudsfinansierede aktiviteter	Andre ordinære driftsomkostninger	0.0	0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Tilskudsfinansierede aktiviteter	Øvrige overførselsindtægter	0.0	-0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Salg af varer	-1.4	-2.0	-0.8	-0.8	-0.8	-0.8
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Husleje, leje arealer,leasing	142.6	122.2	113.4	123.0	129.2	129.2
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Lønninger / personaleomkostninger	826.5	858.0	930.4	938.4	913.2	923.5
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Af- og nedskrivninger	0.0	28.0	24.2	16.5	16.3	17.3
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Andre driftsindtægter	0.0	0.0	-3.8	-3.8	-3.8	-3.8
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Andre ordinære driftsomkostninger	199.9	173.2	301.5	289.2	227.2	229.8
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Ekstraordinære indtægter	-5.1	-2.4	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Ekstraordinære omkostninger	3.8	1.5	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Overførselsudgifter til EU og øvrige udland	0.1	0.3	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Tilskud til personer	0.6	0.3	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	16.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-0.1	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	0.0	-6.8	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Retterne	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-11.4	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Dommerudn.rådene for DK, Færøerne og Grønland	Lønninger / personaleomkostninger	0.6	0.6	0.6	0.6	0.6	0.6
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Dommerudn.rådene for DK, Færøerne og Grønland	Andre ordinære driftsomkostninger	0.1	0.1	0.1	0.1	0.1	0.1
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Dommerudn.rådene for DK, Færøerne og Grønland	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Domstolsstyrelsens bestyrelse	Lønninger / personaleomkostninger	1.2	1.3	1.3	1.3	1.3	1.3
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Domstolsstyrelsens bestyrelse	Andre ordinære driftsomkostninger	0.2	0.1	0.1	0.1	0.1	0.1
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Salg af varer	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Husleje, leje arealer,leasing	5.7	6.7	5.6	5.6	5.6	5.6
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Lønninger / personaleomkostninger	40.0	38.5	41.9	40.8	39.9	38.6
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Af- og nedskrivninger	0.0	1.6	6.5	3.8	0.5	0.5
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Andre driftsindtægter	0.0	0.0	-0.1	-0.1	-0.1	-0.1
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Andre ordinære driftsomkostninger	7.1	5.9	8.2	8.2	7.9	8.5
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Finansielle indtægter	-9.3	0.0	-0.1	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Finansielle omkostninger	5.0	0.0	3.5	4.2	3.3	2.8
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Ekstraordinære indtægter	-0.0	-0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Tilskud til personer	0.3	0.3	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	0.7	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Fri egenkapital (budget. af Årets resultat)	0.0	0.0	-2.2	-1.5	0.0	0.0
Justitsministeriet	Retsvæsenet	Fællesudgifter	Domstolsstyrelsen	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-3.8	-1.8	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Fængsler og arresthuse mv.	Kriminalforsorgens ins. og afdelinger	Andre ordinære driftsomkostninger	0.5	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Fængsler og arresthuse mv.	Kriminalforsorgens ins. og afdelinger	Interne statslige overførselsudgifter	0.3	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Fængsler og arresthuse mv.	Kriminalforsorgens ins. og afdelinger	Anlægsaktiver (anskaffelser)	360.7	109.1	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Fængsler og arresthuse mv.	Kriminalforsorgens ins. og afdelinger	Afhændelse af anlægsakt. udenfor omk.reform	-0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Fængsler og arresthuse mv.	Kriminalforsorgens ins. og afdelinger	Prioritetsgæld og anden langfr. gæld, afgang	0.1	0.2	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Salg af varer	-64.2	-102.9	-105.5	-105.5	-105.5	-105.5
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Husleje, leje arealer,leasing	4.7	4.4	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Lønninger / personaleomkostninger	25.5	27.0	27.8	27.8	27.8	27.8
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Af- og nedskrivninger	0.0	4.9	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Andre driftsindtægter	0.0	0.0	-4.9	-4.9	-4.9	-4.9
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Andre ordinære driftsomkostninger	66.2	50.1	82.6	82.6	82.6	82.6
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Ekstraordinære indtægter	-0.8	-0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Ekstraordinære omkostninger	24.1	20.9	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Overførselsindtægter fra EU	-3.9	-4.3	0.0	0.0	0.0	0.0
