Paragraf;Hovedområde;Aktivitetsområde;Hovedkonto;Underkonto;Standardkonto;R 2014;B 2015;F 2016;BO 1 2017;BO 2 2018;BO 3 2019
Forsvarsministeriet;Fællesudgifter;Regnskab;Forsvarsministeriets Regnskabsstyrelse;Almindelig virksomhed;Lønninger / personaleomkostninger;69.4;74.9;74.2;73.6;72.1;70.6
Forsvarsministeriet;Fællesudgifter;Regnskab;Forsvarsministeriets Regnskabsstyrelse;Almindelig virksomhed;Andre ordinære driftsomkostninger;2.2;3.7;3.6;3.6;3.6;3.7
Forsvarsministeriet;Fællesudgifter;Regnskab;Forsvarsministeriets Regnskabsstyrelse;Almindelig virksomhed;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Regnskab;Forsvarsministeriets Regnskabsstyrelse;Almindelig virksomhed;Tilskud til personer;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Provenu ved afhændelse af ejendomme;Provenu ved afhændelse af ejendomme;Andre driftsindtægter;-0.3;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Provenu ved afhændelse af ejendomme;Provenu ved afhændelse af ejendomme;Afhændelse af anlægsakt. udenfor omk.reform;-192.3;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Bygge- og anlægsarbejder;Bygge- og anlægsarbejder;Lønninger / personaleomkostninger;-0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Bygge- og anlægsarbejder;Bygge- og anlægsarbejder;Andre ordinære driftsomkostninger;8.8;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Bygge- og anlægsarbejder;Bygge- og anlægsarbejder;Anlægsaktiver (anskaffelser);145.9;254.3;257.9;257.9;257.9;257.9
Forsvarsministeriet;Fællesudgifter;Ejendomme;Bygge- og anlægsarbejder;Bygge- og anlægsarbejder;Donationer;-2.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Indtægtsdækket virksomhed;Salg af varer;-3.7;-3.5;-3.5;-3.5;-3.5;-3.5
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Indtægtsdækket virksomhed;Husleje, leje af arealer,leasing;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Indtægtsdækket virksomhed;Lønninger / personaleomkostninger;0.1;1.2;1.2;1.2;1.2;1.2
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Indtægtsdækket virksomhed;Andre ordinære driftsomkostninger;0.4;2.3;2.3;2.3;2.3;2.3
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Salg af varer;-109.6;-119.4;-120.2;-120.2;-120.2;-120.2
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Husleje, leje af arealer,leasing;63.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Lønninger / personaleomkostninger;7.6;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Andre driftsindtægter;-15.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Andre ordinære driftsomkostninger;1691.2;1417.0;1505.3;1311.6;1320.6;1293.6
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Finansielle omkostninger;0.2;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Etablissementsdrift;Etablissementsdrift;Tilskud til personer;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Salg af varer;-0.4;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Lønninger / personaleomkostninger;398.5;315.0;306.9;302.8;296.7;290.5
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Andre driftsindtægter;0.4;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Andre ordinære driftsomkostninger;10.4;13.1;13.1;13.0;12.8;12.7
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Ejendomme;Forsvarsministeriets Ejendomsstyrelse;Almindelig virksomhed;Tilskud til personer;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Fradrag for anlægsløn;-41.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Andre driftsindtægter;-0.2;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Andre ordinære driftsomkostninger;69.3;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Anlægsaktiver (anskaffelser);1065.5;1769.5;1572.3;2328.7;2134.3;2083.9
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Varebeholdninger;-51.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materielanskaffelser;Anlæg og materielinvesteringer;Tilgodehavender;-38.2;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Salg af varer;-14.0;-16.9;-16.9;-16.9;-16.9;-16.9
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Lønninger / personaleomkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Fradrag for anlægsløn;-3.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Andre ordinære driftsomkostninger;547.2;544.4;515.5;476.1;491.8;465.8
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Finansielle omkostninger;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Immaterielle anlægsaktiver;49.4;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Anlægsaktiver (anskaffelser);20.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Informatik Plan;Informatik Plan;Varebeholdninger;2.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Salg af varer;-119.5;-0.7;-0.7;-0.7;-0.7;-0.7
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Husleje, leje af arealer,leasing;2.7;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Fradrag for anlægsløn;-3.6;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Andre driftsindtægter;-3.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Andre ordinære driftsomkostninger;1517.4;3474.6;3822.4;3660.8;3587.6;3513.7
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Anlægsaktiver (anskaffelser);-198.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Afhændelse af anlægsakt. udenfor omk.reform;-21.5;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Varebeholdninger;2694.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materieldrift;Materieldrift;Tilgodehavender;-23.6;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Salg af varer;-1.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Husleje, leje af arealer,leasing;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Lønninger / personaleomkostninger;1123.9;1136.3;834.6;822.2;805.8;794.9
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Andre driftsindtægter;-0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Andre ordinære driftsomkostninger;-14.0;98.5;83.5;83.1;81.5;80.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Finansielle omkostninger;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Tilskud til personer;0.3;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Materiel og IT;Materiel- og Indkøbsstyrelse;Almindelig virksomhed;Varebeholdninger;91.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Den danske repræsentation ved NATO;Husleje, leje af arealer,leasing;0.0;0.1;0.2;0.2;0.2;0.2
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Den danske repræsentation ved NATO;Lønninger / personaleomkostninger;4.9;5.3;5.3;5.3;5.3;5.3
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Den danske repræsentation ved NATO;Andre ordinære driftsomkostninger;4.4;5.2;5.2;5.2;5.2;5.2
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Den danske repræsentation ved NATO;Interne statslige overførselsudgifter;1.1;0.9;1.6;1.6;1.6;1.6
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Forsvarets Auditørkorps;Husleje, leje af arealer,leasing;0.0;0.0;0.8;0.8;0.8;0.8
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Forsvarets Auditørkorps;Lønninger / personaleomkostninger;14.1;16.4;16.3;17.1;17.1;17.2
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Forsvarets Auditørkorps;Andre ordinære driftsomkostninger;1.1;2.6;2.7;2.7;2.7;2.7
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Forsvarets Auditørkorps;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Centralt Styrede Enheder;Salg af varer;0.0;0.0;-1.0;-1.0;-1.0;-1.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Centralt Styrede Enheder;Lønninger / personaleomkostninger;0.0;0.0;159.7;159.9;164.7;165.1
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Centralt Styrede Enheder;Andre ordinære driftsomkostninger;0.0;0.0;146.8;146.8;151.1;150.1
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Centralt Styrede Enhed;Centralt Styrede Enheder;Interne statslige overførselsudgifter;0.0;0.0;24.2;24.2;24.2;24.2
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Arbejdsskadeerstatninger vedr. veteraner;Salg af varer;-0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Arbejdsskadeerstatninger vedr. veteraner;Lønninger / personaleomkostninger;0.3;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Arbejdsskadeerstatninger vedr. veteraner;Andre ordinære driftsomkostninger;302.4;168.4;324.0;205.3;158.7;155.5
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Værnepligtige;Lønninger / personaleomkostninger;0.0;0.0;153.7;153.7;153.7;150.7
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Værnepligtige;Andre ordinære driftsomkostninger;0.0;0.0;151.6;151.6;151.6;148.6
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Funktionel Virksomhed;Lønninger / personaleomkostninger;0.0;0.0;338.4;332.8;319.5;303.4
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Funktionel Virksomhed;Andre ordinære driftsomkostninger;0.0;0.0;193.1;279.3;317.8;308.6
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Funktionel Virksomhed;Interne statslige overførselsudgifter;4.4;4.7;4.5;4.5;4.5;4.5
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Funktionel virksomhed;Funktionel Virksomhed;Tilskud til personer;0.0;0.0;47.5;42.5;7.3;7.3
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Salg af varer;-0.7;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Lønninger / personaleomkostninger;93.7;101.1;100.2;100.0;89.3;87.5
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Andre ordinære driftsomkostninger;29.7;28.2;27.8;26.6;19.1;18.7
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Interne statslige overførselsindtægter;-7.6;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Veterancenter;Tilskud til anden virks. og invest.tilskud;44.7;17.7;17.6;17.6;11.6;11.6
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Salg af varer;-6.6;-2.8;-2.6;-2.6;-2.6;-2.6
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Husleje, leje af arealer,leasing;1.8;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Lønninger / personaleomkostninger;919.8;906.7;248.2;225.0;218.8;226.4
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Andre driftsindtægter;4.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Andre ordinære driftsomkostninger;519.6;573.5;77.4;74.2;72.2;83.2
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Finansielle indtægter;-0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Finansielle omkostninger;2.5;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Skatter og afgifter;-0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Interne statslige overførselsudgifter;22.5;25.1;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Personale;FMN Personalestyrelse, Egen virksomhed;Almindelig virksomhed;Tilskud til personer;38.1;33.5;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Reserver og budgetregulering;Styrkelse af FE;Reserver og budgetregulering;0.0;0.0;-103.2;-133.4;-133.4;-133.4
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Reserve vedr. internationale operationer;Lønninger / personaleomkostninger;0.0;200.0;199.4;199.4;195.4;191.5
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Reserve vedr. internationale operationer;Andre ordinære driftsomkostninger;0.0;300.0;302.1;302.1;296.1;290.2
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Internationalt Sikkerhedssamarbejde;Lønninger / personaleomkostninger;0.0;0.0;2.5;2.5;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Internationalt Sikkerhedssamarbejde;Andre ordinære driftsomkostninger;0.0;0.0;7.5;7.5;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Salg af varer;-0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Husleje, leje af arealer,leasing;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Lønninger / personaleomkostninger;4.6;5.6;5.6;5.6;5.6;5.6
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Andre ordinære driftsomkostninger;22.5;65.2;65.7;65.7;76.4;76.4
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Overførselsudgifter til EU og øvrige udland;52.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Freds- og Stabiliseringsfonden;Interne statslige overførselsudgifter;1.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Salg af varer;-7.4;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Husleje, leje af arealer,leasing;-0.2;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Lønninger / personaleomkostninger;-0.2;194.1;58.2;103.3;97.4;83.3
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Andre driftsindtægter;-2.5;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Andre ordinære driftsomkostninger;18.9;162.2;54.8;188.1;115.6;136.8
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Finansielle indtægter;-2.8;0.0;-3.0;-3.0;-3.0;-3.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Centralt styrede initiativer;Centralt styrede initiativer;Finansielle omkostninger;1.3;0.0;1.0;1.0;1.0;1.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Nyt kampflyprogram;Husleje, leje af arealer,leasing;1.9;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Nyt kampflyprogram;Lønninger / personaleomkostninger;20.2;19.5;19.2;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Nyt kampflyprogram;Andre ordinære driftsomkostninger;17.1;15.7;16.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Nyt kampflyprogram;Fri egenkapital (budget. af årets resultat);0.6;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Salg af varer;-4.4;-4.0;-4.0;-4.0;-4.0;-4.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Husleje, leje af arealer,leasing;0.1;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Lønninger / personaleomkostninger;7.6;7.9;8.3;8.3;8.3;8.3
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Af- og nedskrivninger;0.4;0.9;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Andre ordinære driftsomkostninger;6.5;5.6;6.8;6.8;6.8;6.8
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Finansielle omkostninger;0.0;0.2;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Tilskud til anden virks. og invest.tilskud;0.0;0.0;0.9;0.9;0.9;0.9
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Christiansø;Fri egenkapital (budget. af årets resultat);0.4;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Salg af varer;-3.9;-2.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Husleje, leje af arealer,leasing;14.9;13.2;1.1;1.1;1.1;1.1
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Lønninger / personaleomkostninger;85.4;222.3;214.2;215.3;211.0;208.9
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Af- og nedskrivninger;0.5;5.3;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Andre driftsindtægter;0.0;0.0;-2.0;-2.0;-2.0;-2.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Andre ordinære driftsomkostninger;26.5;63.3;68.8;68.2;67.6;65.4
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Finansielle indtægter;-0.0;-6.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Finansielle omkostninger;0.7;14.4;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Interne statslige overførselsudgifter;23.7;23.9;23.9;23.9;23.9;23.9
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Tilskud til personer;0.0;0.0;0.0;0.0;0.0;0.0
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Tilskud til anden virks. og invest.tilskud;0.0;2.1;1.9;1.9;1.9;1.9
Forsvarsministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);2.4;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Sagsindtægter;Retsafgifter mv.;Retsafgifter mv.;Skatter og afgifter;-430.0;-485.0;-428.5;-427.0;-427.0;-427.0
Justitsministeriet;Retsvæsenet;Sagsudgifter;Erstatninger;Erstatninger;Tilskud til anden virks. og invest.tilskud;0.1;2.8;3.3;3.3;3.3;3.3
Justitsministeriet;Retsvæsenet;Sagsudgifter;Fri proces og udgifter til advokathjælp;Fri proces og udgifter til advokathjælp;Tilskud til anden virks. og invest.tilskud;469.3;475.0;510.5;475.4;475.4;475.2
Justitsministeriet;Retsvæsenet;Sagsudgifter;Sagsgodtgørelser mv.;Sagsgodtgørelser mv.;Andre ordinære driftsomkostninger;91.9;90.1;91.2;91.2;91.2;91.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Udvikling af digitalt tinglysningssystem;Af- og nedskrivninger;14.1;14.1;14.1;14.1;3.2;0.7
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Udvikling af digitalt tinglysningssystem;Andre ordinære driftsomkostninger;4.7;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Udvikling af digitalt tinglysningssystem;Fri egenkapital (budget. af årets resultat);-1.4;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Udvikling af digitalt tinglysningssystem;Reserveret bevilling (budget. forbrug heraf);-3.3;0.0;0.0;0.0;0.0;0.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Husleje, leje af arealer,leasing;6.7;6.9;6.7;6.7;6.7;6.7
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Lønninger / personaleomkostninger;43.6;44.7;43.9;43.5;42.9;42.0
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Af- og nedskrivninger;0.0;0.0;0.1;0.1;0.1;0.1
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Andre ordinære driftsomkostninger;29.1;48.0;25.0;24.5;27.8;29.2
Justitsministeriet;Retsvæsenet;Fællesudgifter;Tinglysning;Tinglysning;Interne statslige overførselsudgifter;0.4;0.0;0.0;0.0;0.0;0.0
