Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2001	B 2002	F 2003	BO 1 2004	BO 2 2005	BO 3 2006
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Eksaminer i erhvervsrettede ungdomsuddannelse	Afholdelse af eksaminer	Køb af varer og tjenesteydelser	2.2	1.5	1.1	2.1	2.1	2.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Anlægsprogram, Skovskolen	Eldrupgård	Byggeri og anlægsproduktion	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Andre tilskudsfinansierede aktiviteter	Lønninger	0.2	0.3	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Andre tilskudsfinansierede aktiviteter	Køb af varer og tjenesteydelser	0.3	0.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Andre tilskudsfinansierede aktiviteter	Salg af varer og tjenesteydelser	-0.7	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Andre tilskudsfinansierede aktiviteter	Overførsler fra EU	0.0	-0.5	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Lønninger	3.2	2.9	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Lønrefusioner	-0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Køb af varer og tjenesteydelser	2.8	1.8	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Erhvervelse af materiel, netto	0.1	0.1	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Leje, vedligeholdelse og skatter	0.1	0.9	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Diverse driftsudgifter	0.0	0.1	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Salg af varer og tjenesteydelser	-5.6	-5.8	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Indtægtsdækket virksomhed	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Godtgørelse for tabt arbejdsfortjeneste	Tilskud til personer	2.8	3.1	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Lønninger	24.3	13.6	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Lønrefusioner	-0.5	-0.7	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Køb af varer og tjenesteydelser	9.3	5.6	0.1	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Erhvervelse af materiel, netto	1.9	2.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Leje, vedligeholdelse og skatter	3.1	1.7	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Afskrivninger og hensættelser	0.0	0.1	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Diverse driftsudgifter	0.0	0.1	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Salg af varer og tjenesteydelser	-4.8	-1.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Kontrol- og tilsynsafgifter	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Diverse driftsindtægter	-10.2	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Skovskolen	Almindelig virksomhed	Renteindtægter og udbytter	-0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Kostafdelinger, inst. for erhvervsrettet udd.	Bygningstaxametertilskud	Tilskud til anden virksomhed	14.8	15.1	12.3	11.1	11.0	11.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Kostafdelinger, inst. for erhvervsrettet udd.	Kost og logi i landbrugsuddannelser	Tilskud til anden virksomhed	7.9	8.4	6.9	7.1	7.0	7.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Rammetilskud til kostafdelinger	Bygningstaxametertilskud til kostafdelinger	Tilskud til anden virksomhed	49.5	51.9	44.5	44.8	43.1	43.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Rammetilskud til kostafdelinger	Skolehjem, taxameterudg. til fællesudgifter	Tilskud til anden virksomhed	113.2	119.3	113.5	117.3	115.1	115.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Specialpædagogisk støtte	handicappedes vilkår på AMU-uddannelser	Tilskud til anden virksomhed	0.0	0.0	2.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Specialpædagogisk støtte	Tilskud til specialpædagogisk støtte	Lønninger	0.0	0.4	0.1	0.1	0.1	0.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Specialpædagogisk støtte	Tilskud til specialpædagogisk støtte	Køb af varer og tjenesteydelser	0.0	0.0	6.5	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Specialpædagogisk støtte	Tilskud til specialpædagogisk støtte	Tilskud til anden virksomhed	36.6	39.0	43.8	39.6	38.9	38.9
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Afskrivning af likviditetslån til AMU-centre	Udlån m.v.	0.0	0.0	45.3	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Afskrivning af likviditetslån til AMU-centre	Nedbringelse af udlån m.v.	0.0	0.0	-45.3	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Lån til AMU-centre	Udlån m.v.	0.0	10.2	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Lån til institutionsformål m.v.	Tilskud til anden virksomhed	1.5	2.2	70.3	2.2	2.2	2.2
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Lån til institutionsformål m.v.	Renteindtægter og udbytter	-1.0	-0.5	-1.3	-0.5	-0.5	-0.5
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Lån til institutionsformål m.v.	Udlån m.v.	0.0	8.0	12.4	7.9	7.7	7.7
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lån til institutionsformål m.v.	Lån til institutionsformål m.v.	Nedbringelse af udlån m.v.	-2.9	-2.9	-6.5	-3.0	-3.0	-3.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lære- og praktikpladsformidling	Tilskud til praktikpladsopsøgende arbejde	Tilskud til anden virksomhed	15.0	15.3	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Lære- og praktikpladsformidling	Tilskud til praktikpladssamarbejde	Tilskud til anden virksomhed	7.5	15.3	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Ikke-aktivitetsbest. bygningstaxa. m.v.	Øvrige elementer i bygningstaxameterordningen	Tilskud til anden virksomhed	5.0	7.2	1.1	0.6	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Bygningstaxametertilskud, ungdomsuddannelser	Aktivitetsbestemte bygningstaxametertilskud	Tilskud til anden virksomhed	630.9	627.7	610.5	552.5	548.2	546.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Grundtilskud m.v. til erhvervsskoler	Modtagefunktionstilskud til erhvervsskoler	Tilskud til anden virksomhed	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Grundtilskud m.v. til erhvervsskoler	Grundtilskud erhvervsrettet uddannelse	Diverse driftsindtægter	-0.2	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Grundtilskud m.v. til erhvervsskoler	Grundtilskud erhvervsrettet uddannelse	Tilskud til anden virksomhed	275.3	268.6	260.0	265.0	255.6	255.6
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Fællesudgifter m.v.	Taxametertilskud til fællesudgifter	Taxametertilskud til fællesudgifter. Ungdom	Tilskud til anden virksomhed	677.7	669.1	600.3	629.8	624.6	622.2
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Adgangsgivende kurser m.v.	Adgangsgivende kurser m.v.	Taxametertilskud til fællesudgifter	Tilskud til anden virksomhed	0.0	0.0	0.9	1.2	1.2	1.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Adgangsgivende kurser m.v.	Adgangsgivende kurser m.v.	Taxametertilskud til uddannelser	Tilskud til anden virksomhed	0.5	0.8	7.3	9.4	9.1	8.9
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Landbrugets grunduddannelser	Landbrugets grunduddannelser	Taxametertilskud til uddannelser	Tilskud til anden virksomhed	66.8	61.0	66.0	67.6	68.0	70.2
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Social- og sundhedsuddannelser	Social- og sundhedsuddannelser	Taxametertilskud til præsentationskurser	Tilskud til anden virksomhed	0.9	1.1	1.4	1.3	1.3	1.3
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Social- og sundhedsuddannelser	Social- og sundhedsuddannelser	Taxametertilskud, uddannelsen til fodterapeut	Tilskud til anden virksomhed	8.4	8.6	6.6	6.5	6.3	6.2
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Skolepraktik	Bygningstaxametertilskud	Tilskud til anden virksomhed	38.3	41.4	40.9	39.4	38.1	37.3
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Skolepraktik	Taxametertilskud til fællesudgifter	Tilskud til anden virksomhed	51.7	56.0	55.0	53.1	51.3	50.3
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Skolepraktik	Undervisningstaxametertilskud	Tilskud til anden virksomhed	255.3	276.2	275.1	265.3	256.6	251.2
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Arbejdsgivernes Elevrefusion	Tilskud til praktikpladsaftaler	Tilskud til anden virksomhed	0.0	0.0	31.4	0.0	0.0	0.0
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Arbejdsgivernes Elevrefusion	Udbetaling af tilskud til lønrefusion	Tilskud til anden virksomhed	0.2	10.3	7.3	12.3	12.3	12.3
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Arbejdsgivernes Elevrefusion	Indbetaling fra virksomheder til skolepraktik	Skatter og afgifter	-332.3	-356.0	-371.0	-357.8	-346.0	-338.8
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Erhvervsuddannelser	Skoleydelse til elever i særlige EGU-forløb	Tilskud til anden virksomhed	0.1	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Erhvervsuddannelser	Vejledning i forb. med særlige EGU-forløb	Tilskud til anden virksomhed	0.0	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Erhvervsrettede ungdomsuddannelser	Erhvervsuddannelser	Erhvervsuddannelser	Taxametertilskud til uddannelser	Tilskud til anden virksomhed	2702.9	2919.8	2815.4	2995.9	3070.7	3156.9
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	IT-pulje til efterskoler	Tilskud til anden virksomhed	0.0	0.0	10.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	Efterregulering af tilskud til efterskoler	Tilskud til anden virksomhed	0.0	2.5	1.0	1.0	1.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	Forsøg og udvikling m.v.	Køb af varer og tjenesteydelser	9.4	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	Forsøg og udvikling m.v.	Erhvervelse af materiel, netto	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	Forsøg og udvikling m.v.	Salg af varer og tjenesteydelser	-0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarbejde m.v. grunskolen	Forsøg og udvikling m.v.	Tilskud til anden virksomhed	1.0	2.0	6.7	2.0	2.0	2.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Pulje til særlig indsats på efterskoler	Indsats, børn med særlige behov, efterskoler	Tilskud til anden virksomhed	0.0	0.0	15.0	15.0	15.0	15.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	IT, medier og folkeskolen	projektet IT, medier og folkeskolen	Køb af varer og tjenesteydelser	0.0	0.0	6.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	IT, medier og folkeskolen	projektet IT, medier og folkeskolen	Tilskud til anden virksomhed	78.9	104.2	67.5	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	IT, medier og folkeskolen	projektet IT, medier og folkeskolen	Interne statslige overførselsudgifter	0.0	0.0	25.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Diverse tilskud	Andre tilskud	Tilskud til udland m.v.	0.1	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Diverse tilskud	Andre tilskud	Tilskud til anden virksomhed	5.0	6.5	6.1	5.5	5.3	5.3
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Diverse tilskud	Andre tilskud	Øvrige overførselsindtægter	0.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Diverse tilskud	Andre tilskud	Overførsler til kommuner	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Diverse tilskud	Europæisk udviklingscenter	Tilskud til anden virksomhed	0.2	0.2	0.2	0.2	0.2	0.2
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Lønninger	0.5	0.2	0.2	0.2	0.2	0.2
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Køb af varer og tjenesteydelser	1.4	0.4	0.4	0.4	0.4	0.4
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Erhvervelse af materiel, netto	0.1	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Leje, vedligeholdelse og skatter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Salg af varer og tjenesteydelser	0.0	-0.7	-0.7	-0.7	-0.7	-0.7
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Andre tilskudsfinansierede aktiviteter	Løbende overførselsindtægter	-3.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Lønninger	10.9	10.8	10.9	10.7	10.3	10.2
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Lønrefusioner	-0.3	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Køb af varer og tjenesteydelser	2.9	3.1	2.8	2.6	2.7	2.6
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Erhvervelse af materiel, netto	0.6	0.3	0.3	0.3	0.3	0.3
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Leje, vedligeholdelse og skatter	2.6	4.1	4.1	4.1	4.1	4.1
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Diverse driftsudgifter	0.0	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Salg af varer og tjenesteydelser	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Tilskud til anden virksomhed	0.1	0.1	0.1	0.1	0.1	0.1
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Statens pædagogiske Forsøgscenter	Almindelig virksomhed	Løbende overførselsindtægter	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Kursusvirksomhed m.v.	Konsulentvirksomhed og medarbejderuddannels	Tilskud til anden virksomhed	3.9	3.8	3.7	3.6	3.3	3.3
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Kursusvirksomhed m.v.	Kursusvirksomhed m.v.	Lønninger	0.0	0.3	0.3	0.2	0.2	0.2
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Kursusvirksomhed m.v.	Kursusvirksomhed m.v.	Køb af varer og tjenesteydelser	0.3	1.1	1.0	1.0	1.0	1.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Kursusvirksomhed m.v.	Kursusvirksomhed m.v.	Tilskud til anden virksomhed	3.7	3.1	2.9	2.9	2.6	2.6
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	IT-pulje til efterskoler	Tilskud til anden virksomhed	0.0	0.0	0.0	10.0	10.0	10.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	Styrkelse af indsatsen i forhold til udsatte	Tilskud til anden virksomhed	0.0	0.0	5.5	6.0	6.0	6.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	Udvikling m.v.	Køb af varer og tjenesteydelser	8.4	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	Udvikling m.v.	Erhvervelse af materiel, netto	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	Udvikling m.v.	Tilskud til anden virksomhed	2.7	15.7	15.1	15.0	12.9	12.9
Undervisningsministeriet	Grundskolen	Forsøg og udvikling m.v. grundskolen	Forsøgs- og udviklingsarb., grundskolen	Udvikling m.v.	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Kom. bidrag vedr. frie grund-/efterskoler	Amtskommunale bidrag vedrørende efterskoler	Overførsler fra kommuner	-2.3	-2.2	-3.0	-3.0	-3.0	-3.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Kom. bidrag vedr. frie grund-/efterskoler	Kommunale bidrag vedrørende efterskoler	Overførsler fra kommuner	-319.7	-327.9	-342.7	-344.3	-344.3	-344.3
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Kom. bidrag vedr. frie grund-/efterskoler	Amtskom. bidrag vedr. frie grundskoler	Overførsler fra kommuner	-2.6	-2.4	-2.5	-2.5	-2.5	-2.5
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Kom. bidrag vedr. frie grund-/efterskoler	Kommunale bidrag vedrørende frie grundskoler	Overførsler fra kommuner	-2184.1	-2336.9	-2520.8	-2608.3	-2636.6	-2653.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Ungdomskostskoler	Ungdomskostskoler	Tilskud til anden virksomhed	10.8	11.0	11.7	11.0	10.7	10.7
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Elevstøtte	Tilskud til personer	362.8	379.3	400.8	391.9	391.8	391.8
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Tillægstakster til særligt prioriterede elev	Tilskud til anden virksomhed	0.0	0.0	3.2	15.0	15.0	15.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Tilskud til specialundervisning	Tilskud til anden virksomhed	58.2	57.3	63.8	59.8	58.0	56.8
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Tilskud til svært handicappede	Tilskud til anden virksomhed	23.4	19.8	31.9	31.9	31.9	31.9
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Bygningstilskud	Tilskud til anden virksomhed	144.7	150.9	153.9	149.5	145.6	142.7
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Efterskoler	Driftstilskud	Tilskud til anden virksomhed	1114.0	1159.4	1196.6	1150.3	1117.0	1094.6
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Tilskud til tyske mindretalsskoler	Tilskud til tyske mindretalsskoler	Tilskud til anden virksomhed	3.9	4.0	4.1	4.1	4.1	4.1
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Friplads- og opholdsstøtte ved frie grundsk	Opholdsstøtte til elever på kostafdeling	Tilskud til anden virksomhed	0.0	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Friplads- og opholdsstøtte ved frie grundsk	Friplads- og opholdsstøtte til elever	Tilskud til personer	19.9	20.1	20.4	20.0	19.3	19.3
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Afskrivning af statslån	Tilskud til anden virksomhed	2.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Afskrivning af statslån	Nedbringelse af udlån m.v.	-2.1	0.0	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Skolefritidsordninger	Tilskud til anden virksomhed	143.4	190.5	207.5	212.4	219.6	220.5
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Efteruddannelse af lærere ved frie grundsk.	Tilskud til anden virksomhed	3.7	1.6	0.0	0.0	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Uddannelse af praktiklærere	Tilskud til anden virksomhed	0.0	1.0	0.1	1.5	0.0	0.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Kostafdelinger ved frie grundskoler	Tilskud til anden virksomhed	31.6	31.8	31.3	35.0	35.0	35.0
Undervisningsministeriet	Grundskolen	Frie grundskoler, efterskoler og ungdomskost	Frie grundskoler m.v.	Tilskud til svært handicappede	Tilskud til anden virksomhed	57.1	57.4	50.3	2.5	2.5	2.5
